SMILES,canon,score,prior,agent,lambda_nm,qed,max_tc_train,murcko_generic,on_target,valid,clean,step
CNc1ccc(N(c2ccccc2)c2ccccc2)cc1,CNc1ccc(N(c2ccccc2)c2ccccc2)cc1,0.0003418,21.6409,16.3715,308.9867,0.7033,0.4482758620689655,C1CCC(C(C2CCCCC2)C2CCCCC2)CC1,False,True,True,6
CCCCC1(CCCC)c2cc(-c3ccc4c(-c5ccc6ccccc6c5)c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5c(C#N)c4c3)ccc2-c2ccc(-c3cccs3)cc21,CCCCC1(CCCC)c2cc(-c3ccc4c(-c5ccc6ccccc6c5)c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5c(C#N)c4c3)ccc2-c2ccc(-c3cccs3)cc21,0.9159089,62.9757,46.6605,454.3089,0.1077,0.4125,C1CCC(C(C2CCCCC2)C2CCC(C3CCC4CC5CC(C6CCC7C(C6)CC6CC(C8CCCC8)CCC67)CCC5C(C5CCC6CCCCC6C5)C4C3)CC2)CC1,True,True,True,6
COc1c(C#N)oc2ccccc2c1=O,COc1c(C#N)oc2ccccc2c1=O,0.0140794,25.4771,21.7112,351.6339,0.7036,0.4791666666666667,CC1CCCC2CCCCC12,False,True,True,6
Cn1c2cc(=N)ccc-2c(-c2ccccc2)c2ccccc21,Cn1c2cc(=N)ccc-2c(-c2ccccc2)c2ccccc21,0.9607125,30.4736,19.4496,470.8236,0.501,0.3888888888888889,CC1CCC2C(C1)CC1CCCCC1C2C1CCCCC1,True,True,True,6
C[n+]1c2c3c(c(-c4ccccc4)c(F)c(F)c3c3ccc(O)cc31)C=C2,C[n+]1c2c3c(c(-c4ccccc4)c(F)c(F)c3c3ccc(O)cc31)C=C2,0.9447158,46.6623,40.5013,448.0013,0.3369,0.2711864406779661,C1CCC(C2CCC3C4CCCCC4CC4CCC2C43)CC1,False,True,True,6
N#CC(C#N)=Cc1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)o1,N#CC(C#N)=Cc1ccc(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)o1,0.9165195,32.5375,20.7099,434.3521,0.2879,0.6724137931034483,C1CCC(C2CCC(C3C4CCCCC4CC4CCCCC43)CC2)C1,False,True,True,6
CCN(CC)c1ccc(C2(c3cc4c(cc3OC)OCCO4)c3ccccc3-c3cc(-c4ccc(COC)cc4)ccc32)cc1,CCN(CC)c1ccc(C2(c3cc4c(cc3OC)OCCO4)c3ccccc3-c3cc(-c4ccc(COC)cc4)ccc32)cc1,0.0025134,52.3556,46.5047,332.3703,0.1672,0.3164556962025316,C1CCC(C2CCC3C(C2)C2CCCCC2C3(C2CCCCC2)C2CCC3CCCCC3C2)CC1,False,True,True,6
CCCCCCCCn1c2ccccc2c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(C=C(C#N)C#N)s5)cc4)cc3)ccc21,CCCCCCCCn1c2ccccc2c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(C=C(C#N)C#N)s5)cc4)cc3)ccc21,0.8319776,42.4798,24.235,496.0802,0.0899,0.6571428571428571,C1CCC(C(C2CCC(C3CCCC3)CC2)C2CCC(C3CCC4CC5CCCCC5C4C3)CC2)CC1,False,True,True,6
Cc1ncc(-c2ccc(C=CC(=O)c3ccccc3O)cc2)s1,Cc1ncc(-c2ccc(C=CC(=O)c3ccccc3O)cc2)s1,0.0385705,36.8211,33.0004,363.4664,0.5586,0.4716981132075472,CC(CCC1CCC(C2CCCC2)CC1)C1CCCCC1,False,True,True,6
COc1ccccc1N(c1ccccc1)c1ccc(-c2ccc(C=Cc3nc(N(c4ccccc4)c4ccccc4)ccc3C#N)cc2)cc1,COc1ccccc1N(c1ccccc1)c1ccc(-c2ccc(C=Cc3nc(N(c4ccccc4)c4ccccc4)ccc3C#N)cc2)cc1,0.5235751,46.6521,34.1763,401.9228,0.148,0.4038461538461538,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(CCC4CCCC(C(C5CCCCC5)C5CCCCC5)C4)CC3)CC2)CC1,False,True,True,6
N#Cc1nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,N#Cc1nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.7213634,32.8775,19.5862,412.3442,0.175,0.4680851063829787,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C3)CC2)CC1,False,True,True,6
O=C(Nc1ccccc1C(=O)C=Cc1ccc(N2C(=O)C2C2C3C4CCC3C(C4)C2n2cnc3ccccc32)cc1)c1ccccc1,O=C(Nc1ccccc1C(=O)C=Cc1ccc(N2C(=O)C2C2C3C4CCC3C(C4)C2n2cnc3ccccc32)cc1)c1ccccc1,0.1069599,68.8062,50.4551,376.6455,0.1114,0.2653061224489796,CC(CC1CCCCC1C(C)CCC1CCC(C2C(C)C2C2C3C4CCC3C(C4)C2C2CCC3CCCCC32)CC1)C1CCCCC1,False,True,True,6
ClC1=Cc2ccccc2-c2cccc3cccc1c23,ClC1=Cc2ccccc2-c2cccc3cccc1c23,0.0239767,26.7132,22.222,357.9259,0.4977,0.40625,C1CCC2C(C1)CCC1CCCC3CCCC2C31,False,True,True,6
CCN(CC)CCN1CC(C)c2c1c(OC)cc1ccc(C#N)cc21,CCN(CC)CCN1CC(C)c2c1c(OC)cc1ccc(C#N)cc21,0.1776596,43.3485,37.0423,382.4451,0.799,0.2875,C1CCC2C(C1)CCC1CCCC12,False,True,True,6
CCN(CC)c1cccc(C=CC(=O)c2ccc(N=Cc3ccc(OCc4ccccc4)c(OC)c3)cc2)c1,CCN(CC)c1cccc(C=CC(=O)c2ccc(N=Cc3ccc(OCc4ccccc4)c(OC)c3)cc2)c1,0.623598,44.0011,31.9767,407.1652,0.1092,0.3943661971830985,CC(CCC1CCCCC1)C1CCC(CCC2CCC(CCC3CCCCC3)CC2)CC1,False,True,True,6
Cc1ccc(-c2ccc3c(c2)N(c2ccc(C)cc2)c2ccccc2N3c2cccc(C)c2)cc1,Cc1ccc(-c2ccc3c(c2)N(c2ccc(C)cc2)c2ccccc2N3c2cccc(C)c2)cc1,0.1876482,37.7989,33.0893,383.5999,0.2637,0.375,C1CCC(C2CCC3C(C2)C(C2CCCCC2)C2CCCCC2C3C2CCCCC2)CC1,False,True,True,6
CC1=CC(c2ccc(-n3c4ccccc4c4ccccc43)cc2)=C2C=C(CC(C)C)C=C1O2,CC1=CC(c2ccc(-n3c4ccccc4c4ccccc43)cc2)=C2C=C(CC(C)C)C=C1O2,0.9465303,53.2321,39.3347,455.0121,0.3179,0.375,C1CC2CCC(C3CCC(C4C5CCCCC5C5CCCCC54)CC3)C(C1)C2,True,True,True,7
COCCNS(=O)(=O)c1ccc(C#N)cc1Cl,COCCNS(=O)(=O)c1ccc(C#N)cc1Cl,0.000137,27.1741,29.7378,298.5019,0.8167,0.2765957446808511,C1CCCCC1,False,True,True,7
c1ccc2nsnc2c1,c1ccc2nsnc2c1,0.0094501,16.4419,12.9544,347.1023,0.5504,0.3478260869565217,C1CCC2CCCC2C1,False,True,True,7
COc1ccc(N(c2ccccc2)c2ccc(C=C(C#N)c3ccc(N4c5ccccc5C5(c6ccccc64)c4ccccc4C(C)(C)c4ccccc45)cc3)cc2)cc1,COc1ccc(N(c2ccccc2)c2ccc(C=C(C#N)c3ccc(N4c5ccccc5C5(c6ccccc64)c4ccccc4C(C)(C)c4ccccc45)cc3)cc2)cc1,0.8396384,50.5587,35.8525,424.2952,0.1194,0.5964912280701754,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCC(C4C5CCCCC5C5(C6CCCCC6CC6CCCCC65)C5CCCCC45)CC3)CC2)CC1,False,True,True,7
Nc1nonc1N1CCCC1=O,Nc1nonc1N1CCCC1=O,5.92e-05,22.7289,22.6154,289.024,0.626,0.1785714285714285,CC1CCCC1C1CCCC1,False,True,True,7
CCCCCCCCN(CCCCCCCC)c1ccc(C=CC=CC=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCCCCCCCN(CCCCCCCC)c1ccc(C=CC=CC=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.8845192,33.4146,20.0128,437.8049,0.0624,0.4807692307692308,C(CCCC1CCC(C(C2CCCCC2)C2CCCCC2)CC1)CCC1CCCCC1,False,True,True,7
CCN(CC)c1ccc2c3cc(OC)ccc3c3ccc(N4c5ccccc5Sc5cc(C#N)ccc54)cc3c2c1,CCN(CC)c1ccc2c3cc(OC)ccc3c3ccc(N4c5ccccc5Sc5cc(C#N)ccc54)cc3c2c1,0.0874607,50.6302,36.3152,373.7631,0.1991,0.367816091954023,C1CCC2C(C1)CC1CCCCC1C2C1CCC2C3CCCCC3C3CCCCC3C2C1,False,True,True,7
C=CCOC(=O)CN1C(=O)C(=Cc2ccc(-c3ccc(N(c4ccc(OCCCCCC)cc4)c4ccc(OCCCCCC)cc4)cc3)s2)SC1=S,C=CCOC(=O)CN1C(=O)C(=Cc2ccc(-c3ccc(N(c4ccc(OCCCCCC)cc4)c4ccc(OCCCCCC)cc4)cc3)s2)SC1=S,0.0,46.0755,28.9951,0.0,0.0,0.5465116279069767,CC1CC(C)C(CC2CCC(C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)C2)C1,False,True,False,7
CN(C)c1ccc(C=CC2N=C3N=C(c4ccc(Br)cc4)C=CN3C2c2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(C=CC2N=C3N=C(c4ccc(Br)cc4)C=CN3C2c2ccc(N(C)C)cc2)cc1,0.6833566,47.4209,38.6949,409.354,0.3635,0.2982456140350877,C1CCC(CCC2CC3CC(C4CCCCC4)CCC3C2C2CCCCC2)CC1,False,True,True,7
CCCCCCc1cc(C=C(C#N)C#N)sc1C#Cc1cc(C=c2nc(-c3ccc4ccccc4c3)sc2=Cc2ccc(OCc3ccccc3)c(OC)c2)ccc1C#N,CCCCCCc1cc(C=C(C#N)C#N)sc1C#Cc1cc(C=c2nc(-c3ccc4ccccc4c3)sc2=Cc2ccc(OCc3ccccc3)c(OC)c2)ccc1C#N,0.0,79.7207,61.6712,0.0,0.0,0.38,C1CCC(CCC2CCC(CC3CC(C4CCC5CCCCC5C4)CC3CC3CCCC(CCC4CCCC4)C3)CC2)CC1,False,True,False,7
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4cccc5ccc6ccccc6c45)cc3)cc2)cc1,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4cccc5ccc6ccccc6c45)cc3)cc2)cc1,0.0452459,41.0881,26.4511,366.1882,0.0602,0.46875,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C(C4CCCCC4)C4CCCC5CCC6CCCCC6C54)CC3)CC2)CC1,False,True,True,7
CCN(CC)c1ccc(C=CC2=CC3(Oc4ccc(OC)cc42)C(=O)N(CC)c2ccccc23)cc1,CCN(CC)c1ccc(C=CC2=CC3(Oc4ccc(OC)cc42)C(=O)N(CC)c2ccccc23)cc1,0.8019368,40.0346,32.1456,417.1554,0.3984,0.2972972972972973,CC1CC2CCCCC2C12CC1CCCCC1C(CCC1CCCCC1)C2,False,True,True,7
N#CC(C#N)=Cc1ccc(-c2ccc(C=C(C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(C=C(C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,0.8894784,35.1667,17.8357,489.5734,0.1942,0.7272727272727273,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCC(C4CCCC4)C3)CC2)CC1,False,True,True,7
COc1ccc(-c2cc3c(c(=C(C#N)C#N)c2C#N)=CC(OC)(c2ccccc2)OC3=O)cc1,COc1ccc(-c2cc3c(c(=C(C#N)C#N)c2C#N)=CC(OC)(c2ccccc2)OC3=O)cc1,0.0,50.3563,45.6659,0.0,0.0,0.2941176470588235,CC1CC(C2CCCCC2)CC2C(C)CC(C3CCCCC3)CC12,False,True,False,7
COC(=O)c1ccc(C=Cc2ccc3c(c2)Sc2ccccc2N3Cc2ccc(S(C)(=O)=O)s2)cc1,COC(=O)c1ccc(C=Cc2ccc3c(c2)Sc2ccccc2N3Cc2ccc(S(C)(=O)=O)s2)cc1,0.0,47.999,40.2103,0.0,0.0,0.3902439024390244,C1CCC(CCC2CCC3C(C2)CC2CCCCC2C3CC2CCCC2)CC1,False,True,False,7
C#Cc1cc(C#Cc2ccc(C#N)cc2C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1C#Cc1ccc2ccccc2c1,C#Cc1cc(C#Cc2ccc(C#N)cc2C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1C#Cc1ccc2ccccc2c1,0.0,46.5437,32.022,0.0,0.0,0.6956521739130435,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCCCC3CCC3CCC(CCC4CCC5CCCCC5C4)CC3)CC2)CC1,False,True,False,7
CC(C)(C)c1ccc(-c2nc3cc(CCC(=O)O)ccc3o2)cc1,CC(C)(C)c1ccc(-c2nc3cc(CCC(=O)O)ccc3o2)cc1,0.0,27.3365,27.2139,0.0,0.0,0.4423076923076923,C1CCC(C2CC3CCCCC3C2)CC1,False,True,False,7
O=S(=O)(O)c1ccc2c(c1)oc1cc(Nc3ccc(Br)cc3F)c(F)cc12,O=S(=O)(O)c1ccc2c(c1)oc1cc(Nc3ccc(Br)cc3F)c(F)cc12,0.0121729,45.9381,41.0444,350.1559,0.3933,0.282051282051282,C1CCC(CC2CCC3C(C2)CC2CCCCC23)CC1,False,True,True,7
CCCCC(CC)Cc1cnc2cc(C#N)c3ccsc3n12,CCCCC(CC)Cc1cnc2cc(C#N)c3ccsc3n12,0.0226661,41.1114,37.7731,357.253,0.6291,0.3333333333333333,C1CC2CCC3CCCC3C2C1,False,True,True,7
COc1ccc2ccc(=O)oc2c1,COc1ccc2ccc(=O)oc2c1,0.0006285,23.2808,15.2651,315.995,0.6218,0.6857142857142857,CC1CCC2CCCCC2C1,False,True,True,7
CCCC(C)=CC=CC1C=CC=C(C)C1(O)C(C)C,CCCC(C)=CC=CC1C=CC=C(C)C1(O)C(C)C,0.0004495,41.0195,41.4861,312.2389,0.7034,0.1571428571428571,C1CCCCC1,False,True,True,7
O=C(C=Cc1ccc(Br)cc1)c1ccc(NC(=O)c2ccc(Cl)s2)cc1,O=C(C=Cc1ccc(Br)cc1)c1ccc(NC(=O)c2ccc(Cl)s2)cc1,0.0122567,32.6471,24.9101,350.2403,0.3684,0.4411764705882353,CC(CCC1CCCCC1)C1CCC(CC(C)C2CCCC2)CC1,False,True,True,7
COC(=O)c1sc(-c2ccc(Cl)cc2)cc1-c1cc2ccccc2c2ccccc12,COC(=O)c1sc(-c2ccc(Cl)cc2)cc1-c1cc2ccccc2c2ccccc12,0.0,40.3202,32.4856,0.0,0.0,0.328125,C1CCC(C2CCC(C3CC4CCCCC4C4CCCCC34)C2)CC1,False,True,False,7
COC(=O)C=Cc1ccc(N(c2ccccc2)c2ccc(C(=O)c3ccc(N(c4ccccc4)c4ccc(C=C(C#N)C#N)cc4)cc3)cc2)cc1,COC(=O)C=Cc1ccc(N(c2ccccc2)c2ccc(C(=O)c3ccc(N(c4ccccc4)c4ccc(C=C(C#N)C#N)cc4)cc3)cc2)cc1,0.0,41.484,30.7789,0.0,0.0,0.5094339622641509,CC(C1CCC(C(C2CCCCC2)C2CCCCC2)CC1)C1CCC(C(C2CCCCC2)C2CCCCC2)CC1,False,True,False,7
CCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)N(CCCCCC)c3ccc(N(c5ccccc5)c5ccccc5)cc3S4)cc2C1=O,CCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)N(CCCCCC)c3ccc(N(c5ccccc5)c5ccccc5)cc3S4)cc2C1=O,0.7768569,46.3396,29.4791,417.8806,0.0863,0.4736842105263157,CC1CC(C)C2CC(C3CCC4CC5CC(C(C6CCCCC6)C6CCCCC6)CCC5CC4C3)CCC12,False,True,True,7
CCCCCCN1c2ccccc2Sc2cc(N(c3ccccc3)c3ccc(C4=C(N(c5ccccc5)c5ccccc5)CCCC4)cc3)ccc21,CCCCCCN1c2ccccc2Sc2cc(N(c3ccccc3)c3ccc(C4=C(N(c5ccccc5)c5ccccc5)CCCC4)cc3)ccc21,0.0356102,48.104,35.4077,363.1157,0.1177,0.4931506849315068,C1CCC(C(C2CCC(C3CCCCC3C(C3CCCCC3)C3CCCCC3)CC2)C2CCC3CC4CCCCC4CC3C2)CC1,False,True,True,7
CCCCn1c2ccccc2c2cc(-c3csc(-c4ccccc4)n3)ccc21,CCCCn1c2ccccc2c2cc(-c3csc(-c4ccccc4)n3)ccc21,0.0120901,33.4141,25.7808,350.1429,0.3098,0.5192307692307693,C1CCC(C2CCC(C3CCC4CC5CCCCC5C4C3)C2)CC1,False,True,True,7
CCCCCCCCN1C(=CC2=C(C#N)N(CCCCCCC)C(=O)C2=CO)C(C)(C)c2ccccc21,CCCCCCCCN1C(=CC2=C(C#N)N(CCCCCCC)C(=O)C2=CO)C(C)(C)c2ccccc21,0.9056456,54.6118,39.5795,483.1215,0.1583,0.430379746835443,CC1CCC(CC2CC3CCCCC3C2)C1C,False,True,True,7
N#CC(C#N)=Cc1ccc(-c2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(-n4c5ccccc5c5ccccc54)c3)cc2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(-n4c5ccccc5c5ccccc54)c3)cc2)s1,0.8930274,43.0419,26.351,433.2789,0.1469,0.7058823529411765,C1CCC(C(C2CCCCC2)C2CCC(C3CC(C4CCC(C5CCCC5)CC4)CC(C4C5CCCCC5C5CCCCC54)C3)CC2)CC1,False,True,True,7
CCCCN1c2ccc(C=Cc3nc4cc(N(c5ccc(C#N)cc5)c5ccc(C(=O)C=Cc6ccc(N(C)CCO)cc6)cc5)ccc4n3C)cc2C(C)(C)c2cc(C(=O)O)ccc21,CCCCN1c2ccc(C=Cc3nc4cc(N(c5ccc(C#N)cc5)c5ccc(C(=O)C=Cc6ccc(N(C)CCO)cc6)cc5)ccc4n3C)cc2C(C)(C)c2cc(C(=O)O)ccc21,0.0,80.6437,52.805,0.0,0.0,0.3775510204081632,CC(CCC1CCCCC1)C1CCC(C(C2CCCCC2)C2CCC3CC(CCC4CCC5CC6CCCCC6CC5C4)CC3C2)CC1,False,True,False,7
CCCCCCN(c1ccc2c(c1)CCc1occc1-2)c1ccc2c(c1)C(=O)N(CC(=O)O)C2,CCCCCCN(c1ccc2c(c1)CCc1occc1-2)c1ccc2c(c1)C(=O)N(CC(=O)O)C2,0.0,54.3549,40.7599,0.0,0.0,0.3493975903614458,CC1CCC2CCC(CC3CCC4C(CCC5CCCC54)C3)CC12,False,True,False,7
CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc3c(ccc4ccc(N(CC)CC)cc43)c2)cc1,CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc3c(ccc4ccc(N(CC)CC)cc43)c2)cc1,0.3306097,33.1664,20.7611,392.4482,0.1771,0.3666666666666666,C1CCC(C(C2CCCCC2)C2CCC3C(CCC4CCCCC43)C2)CC1,False,True,True,7
Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=Cc3ccn4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)nnc4c3)cc2)cc1,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=Cc3ccn4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)nnc4c3)cc2)cc1,0.7463402,43.6311,30.7777,414.3089,0.1545,0.4893617021276595,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCC4C(CCC4C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C3)CC2)CC1,False,True,True,7
CCN(c1ccc(C#Cc2ccc(C=C(C#N)c3ccccc3)cc2)cc1)c1ccc(C=CC=Cc2ccc([N+](=O)[O-])cc2)cc1,CCN(c1ccc(C#Cc2ccc(C=C(C#N)c3ccccc3)cc2)cc1)c1ccc(C=CC=Cc2ccc([N+](=O)[O-])cc2)cc1,0.0,45.0478,33.1298,0.0,0.0,0.5714285714285714,C1CCC(CCCCC2CCC(CC3CCC(CCC4CCC(CCC5CCCCC5)CC4)CC3)CC2)CC1,False,True,False,7
O=C(O)CN1CC(=O)N2c3ccccc3C(c3ccccc3)=CCC2C1=O,O=C(O)CN1CC(=O)N2c3ccccc3C(c3ccccc3)=CCC2C1=O,0.0,37.6336,35.2797,0.0,0.0,0.25,CC1CCC(C)C2C1CCC(C1CCCCC1)C1CCCCC12,False,True,False,7
c1ccc(-c2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1,c1ccc(-c2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1,0.9127479,28.6804,20.4368,433.1828,0.2671,0.46875,C1CCC(C2CC(C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)C3CCCCC23)CC1,False,True,True,7
COc1ccc(N2c3ccc(OC)cc3Oc3cc4c(cc32)C(C)(C)c2c-4c3c(c4ccc5ccccc5c24)-c2ccccc2C3)cc1,COc1ccc(N2c3ccc(OC)cc3Oc3cc4c(cc32)C(C)(C)c2c-4c3c(c4ccc5ccccc5c24)-c2ccccc2C3)cc1,0.6732836,64.1235,60.8542,409.4587,0.1833,0.325,C1CCC(C2C3CCCCC3CC3CC4C(CC32)CC2C3C5CCCCC5CCC3C3C5CCCCC5CC3C42)CC1,False,True,True,7
CCN(CC)c1ccc(-c2ccc(-c3ccc(-c4nc5ccc(C)cc5s4)s3)s2)c2ccccc12,CCN(CC)c1ccc(-c2ccc(-c3ccc(-c4nc5ccc(C)cc5s4)s3)s2)c2ccccc12,0.5978329,42.9061,31.1751,405.1854,0.2216,0.380281690140845,C1CCC2CC(C3CCC(C4CCC(C5CCCC6CCCCC65)C4)C3)CC2C1,False,True,True,7
O=C(O)CN1C(=O)C(=Cc2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)SC1=S,O=C(O)CN1C(=O)C(=Cc2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)SC1=S,0.0,35.1111,20.0216,0.0,0.0,1.0,CC1CC(C)C(CC2CCC(CCC3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)C1,False,True,False,7
O=C(c1ccccc1O)c1cc2ccccc2oc1=O,O=C(c1ccccc1O)c1cc2ccccc2oc1=O,0.0176132,25.4084,21.9908,354.2772,0.5717,0.4390243902439024,CC1CC2CCCCC2CC1C(C)C1CCCCC1,False,True,True,7
COc1ccc(-n2c(C#N)cc3ccccc32)cc1-c1nc2ccccc2n1-c1ncccc1C#N,COc1ccc(-n2c(C#N)cc3ccccc32)cc1-c1nc2ccccc2n1-c1ncccc1C#N,0.0012034,52.2591,40.2512,323.6883,0.3282,0.3382352941176471,C1CCC(C2C3CCCCC3CC2C2CCCC(C3CCC4CCCCC43)C2)CC1,False,True,True,7
CCCCCCN(c1ccc(C=Nc2ccc(C=C(C#N)c3ccc(C#N)cc3)cc2)cc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,CCCCCCN(c1ccc(C=Nc2ccc(C=C(C#N)c3ccc(C#N)cc3)cc2)cc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,0.8770376,43.1102,31.3339,437.8305,0.0496,0.5428571428571428,C1CCC(CCC2CCC(CCC3CCC(CC4CCC(CC(C5CCCCC5)C5CCCCC5)CC4)CC3)CC2)CC1,False,True,True,7
N#CC1=CC=C(Cc2ccccc2)C2C(=O)N(CCN)C(=O)C2C(C#N)C1,N#CC1=CC=C(Cc2ccccc2)C2C(=O)N(CCN)C(=O)C2C(C#N)C1,0.0,55.1841,48.1663,0.0,0.0,0.2236842105263158,CC1CC(C)C2C(CC3CCCCC3)CCCCCC12,False,True,False,7
CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(O)cc5)s4)s3)cc2)cc1,CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(O)cc5)s4)s3)cc2)cc1,0.6349902,42.1591,21.0481,407.7038,0.1197,0.5636363636363636,C1CCC(C2CCC(C3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C3)C2)CC1,False,True,True,7
CN(CCO)c1cccc(C(=O)Nc2ccc(Br)cc2)c1,CN(CCO)c1cccc(C(=O)Nc2ccc(Br)cc2)c1,0.005874,29.8934,23.3361,341.4685,0.8721,0.492063492063492,CC(CC1CCCCC1)C1CCCCC1,False,True,True,7
Cc1ccc(N2C(=c3ccc(=c4sc(=C(C#N)C#N)s4)s3)Sc3ccccc32)cc1,Cc1ccc(N2C(=c3ccc(=c4sc(=C(C#N)C#N)s4)s3)Sc3ccccc32)cc1,0.0479408,37.6382,24.3376,553.7411,0.3678,0.3709677419354839,CC1CC(C2CCC(C3CC4CCCCC4C3C3CCCCC3)C2)C1,False,True,True,7
COc1ccc(-c2c(C#N)c(=N)[nH]c3cc(Br)ccc23)c(OC)c1,COc1ccc(-c2c(C#N)c(=N)[nH]c3cc(Br)ccc23)c(OC)c1,0.5132025,35.9075,32.0052,400.2789,0.7172,0.4081632653061224,CC1CC2CCCCC2C(C2CCCCC2)C1,False,True,True,7
CC(C)(C)c1ccc(N(CC(=O)O)c2ccc(C=C3SC(=S)N(CC(=O)O)C3=O)cc2)cc1,CC(C)(C)c1ccc(N(CC(=O)O)c2ccc(C=C3SC(=S)N(CC(=O)O)C3=O)cc2)cc1,0.0,34.4243,22.7359,0.0,0.0,0.6190476190476191,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,False,True,False,7
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc4c(c3)c3cc(N(c5ccccc5)c5ccccc5)ccc3n4CCCC)cc2)cc1,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc4c(c3)c3cc(N(c5ccccc5)c5ccccc5)ccc3n4CCCC)cc2)cc1,0.0263024,42.1867,27.1814,359.7665,0.0636,0.5344827586206896,C1CCC(C(C2CCCCC2)C2CCC(C3CCC4CC5CCC(C(C6CCCCC6)C6CCCCC6)CC5C4C3)CC2)CC1,False,True,True,7
N#CC(C#Cc1ccc(C=C(C#N)c2ccccc2)cc1)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,N#CC(C#Cc1ccc(C=C(C#N)c2ccccc2)cc1)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,0.0,41.2644,26.9866,0.0,0.0,0.6481481481481481,C1CCC(CCC2CCC(CCCCC3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C3)CC2)CC1,False,True,False,7
