smiles,score,nearest_scaffold,nearest_tc,scaffold_name,scaffold_class,max_tc_acridine,max_tc_anthraquinone,max_tc_azo_dye,max_tc_benzimidazole,max_tc_benzofuran,max_tc_benzothiazole,max_tc_beta_lactam,max_tc_biphenyl,max_tc_bodipy,max_tc_carbazole,max_tc_chalcone,max_tc_coumarin,max_tc_cyanine,max_tc_flavonoid,max_tc_fluorescein,max_tc_indole,max_tc_isoquinoline,max_tc_naphthalene,max_tc_naphthalimide,max_tc_phenothiazine,max_tc_phthalimide,max_tc_porphyrin,max_tc_purine,max_tc_pyrimidine,max_tc_quinoline,max_tc_rhodamine,max_tc_steroid,max_tc_stilbene,max_tc_sulfonamide
CCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)N(CCCCCC)c3ccc(N(c5ccccc5)c5ccccc5)cc3S4)cc2C1=O,0.7768569,phenothiazine,0.33695652173913043,Phenothiazine,chromophore,0.29577464788732394,0.18840579710144928,0.16216216216216217,0.17857142857142858,0.16037735849056603,0.19148936170212766,0.21739130434782608,0.2087912087912088,0.16030534351145037,0.1794871794871795,0.1506849315068493,0.18518518518518517,0.1780821917808219,0.15789473684210525,0.2247191011235955,0.1724137931034483,0.18840579710144928,0.2465753424657534,0.3150684931506849,0.33695652173913043,0.28,0.14285714285714285,0.16,0.18292682926829268,0.17721518987341772,0.21794871794871795,0.1348314606741573,0.24242424242424243,0.30952380952380953
CCCCCCN1c2ccccc2Sc2cc(N(c3ccccc3)c3ccc(C4=C(N(c5ccccc5)c5ccccc5)CCCC4)cc3)ccc21,0.0356102,phenothiazine,0.36923076923076925,Phenothiazine,chromophore,0.23684210526315788,0.125,0.16049382716049382,0.1511627906976744,0.1511627906976744,0.17894736842105263,0.18309859154929578,0.2087912087912088,0.1834862385321101,0.1794871794871795,0.13513513513513514,0.16483516483516483,0.19444444444444445,0.16091954022988506,0.1978021978021978,0.16483516483516483,0.18840579710144928,0.20987654320987653,0.23076923076923078,0.36923076923076925,0.18518518518518517,0.14893617021276595,0.1485148514851485,0.17073170731707318,0.19230769230769232,0.1875,0.12222222222222222,0.26153846153846155,0.29411764705882354
CCCCn1c2ccccc2c2cc(-c3csc(-c4ccccc4)n3)ccc21,0.0120901,naphthalimide,0.2608695652173913,"1,8-Naphthalimide",chromophore,0.2318840579710145,0.20634920634920634,0.1791044776119403,0.1590909090909091,0.2,0.24096385542168675,0.20967741935483872,0.18823529411764706,0.14457831325301204,0.2028985507246377,0.11428571428571428,0.20588235294117646,0.20270270270270271,0.20634920634920634,0.16883116883116883,0.19230769230769232,0.22727272727272727,0.2361111111111111,0.2608695652173913,0.19736842105263158,0.23684210526315788,0.21428571428571427,0.17073170731707318,0.1917808219178082,0.23684210526315788,0.13541666666666666,0.10810810810810811,0.175,0.21505376344086022
CCCCCCCCN1C(=CC2=C(C#N)N(CCCCCCC)C(=O)C2=CO)C(C)(C)c2ccccc21,0.9056456,cyanine,0.33766233766233766,Indolenine / cyanine-like,chromophore,0.2602739726027397,0.15384615384615385,0.13541666666666666,0.14432989690721648,0.13953488372093023,0.2625,0.21739130434782608,0.18518518518518517,0.256198347107438,0.21052631578947367,0.15,0.18181818181818182,0.33766233766233766,0.1568627450980392,0.1978021978021978,0.1782178217821782,0.18840579710144928,0.2465753424657534,0.2631578947368421,0.20588235294117646,0.22666666666666666,0.13821138211382114,0.11224489795918367,0.1566265060240964,0.17346938775510204,0.19101123595505617,0.14772727272727273,0.20588235294117646,0.17777777777777778
N#CC(C#N)=Cc1ccc(-c2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(-n4c5ccccc5c5ccccc54)c3)cc2)s1,0.8930274,benzothiazole,0.2247191011235955,Benzothiazole,heterocycle,0.18032786885245902,0.12987012987012986,0.1686746987951807,0.1728395061728395,0.14666666666666667,0.2247191011235955,0.125,0.16304347826086957,0.18181818181818182,0.16666666666666666,0.15714285714285714,0.18181818181818182,0.1728395061728395,0.15492957746478872,0.1566265060240964,0.17045454545454544,0.1568627450980392,0.1625,0.1625,0.14666666666666667,0.13924050632911392,0.14634146341463414,0.1414141414141414,0.14634146341463414,0.1686746987951807,0.19480519480519481,0.075,0.18333333333333332,0.16216216216216217
CCCCN1c2ccc(C=Cc3nc4cc(N(c5ccc(C#N)cc5)c5ccc(C(=O)C=Cc6ccc(N(C)CCO)cc6)cc5)ccc4n3C)cc2C(C)(C)c2cc(C(=O)O)ccc21,0.0,chalcone,0.28421052631578947,Chalcone,natural_product,0.20192307692307693,0.11023622047244094,0.16,0.16393442622950818,0.15328467153284672,0.16260162601626016,0.13861386138613863,0.1623931623931624,0.16560509554140126,0.125,0.28421052631578947,0.1694915254237288,0.24778761061946902,0.12307692307692308,0.1588785046728972,0.18110236220472442,0.14285714285714285,0.15315315315315314,0.21052631578947367,0.1896551724137931,0.1610738255033557,0.13245033112582782,0.15702479338842976,0.19548872180451127,0.1746031746031746,0.22935779816513763,0.13986013986013987,0.24770642201834864,0.1652892561983471
CCCCCCN(c1ccc2c(c1)CCc1occc1-2)c1ccc2c(c1)C(=O)N(CC(=O)O)C2,0.0,fluorescein,0.22340425531914893,Xanthene (fluorescein-like),chromophore,0.20481927710843373,0.17333333333333334,0.1518987341772152,0.15492957746478872,0.1834862385321101,0.16037735849056603,0.16883116883116883,0.1724137931034483,0.1827956989247312,0.15294117647058825,0.15294117647058825,0.17777777777777778,0.16455696202531644,0.15555555555555556,0.22340425531914893,0.1559633027522936,0.15053763440860216,0.17708333333333334,0.189873417721519,0.16470588235294117,0.1941747572815534,0.16326530612244897,0.18018018018018017,0.1590909090909091,0.1523809523809524,0.2111111111111111,0.13829787234042554,0.17204301075268819,0.17475728155339806
CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc3c(ccc4ccc(N(CC)CC)cc43)c2)cc1,0.3306097,benzimidazole,0.265625,Benzimidazole,heterocycle,0.2537313432835821,0.16326530612244897,0.2641509433962264,0.265625,0.17567567567567569,0.23076923076923078,0.13636363636363635,0.24074074074074073,0.19480519480519481,0.17105263157894737,0.23333333333333334,0.2535211267605634,0.24324324324324326,0.21212121212121213,0.25,0.1891891891891892,0.2222222222222222,0.2,0.18181818181818182,0.16129032258064516,0.15625,0.16417910447761194,0.15306122448979592,0.21818181818181817,0.1746031746031746,0.26229508196721313,0.08860759493670886,0.22033898305084745,0.16666666666666666
Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=Cc3ccn4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)nnc4c3)cc2)cc1,0.7463402,chalcone,0.32075471698113206,Chalcone,natural_product,0.1935483870967742,0.15492957746478872,0.17105263157894737,0.2077922077922078,0.1780821917808219,0.23529411764705882,0.14516129032258066,0.1927710843373494,0.17073170731707318,0.16393442622950818,0.32075471698113206,0.18055555555555555,0.22535211267605634,0.16,0.18181818181818182,0.15625,0.16666666666666666,0.19696969696969696,0.189873417721519,0.1794871794871795,0.1643835616438356,0.2,0.15384615384615385,0.1780821917808219,0.2191780821917808,0.21739130434782608,0.11538461538461539,0.23333333333333334,0.2
CCN(c1ccc(C#Cc2ccc(C=C(C#N)c3ccccc3)cc2)cc1)c1ccc(C=CC=Cc2ccc([N+](=O)[O-])cc2)cc1,0.0,chalcone,0.39344262295081966,Chalcone,natural_product,0.2,0.22077922077922077,0.32857142857142857,0.21518987341772153,0.1414141414141414,0.1728395061728395,0.17647058823529413,0.16666666666666666,0.18181818181818182,0.14705882352941177,0.39344262295081966,0.17582417582417584,0.2345679012345679,0.14634146341463414,0.16901408450704225,0.1590909090909091,0.1262135922330097,0.2222222222222222,0.17857142857142858,0.189873417721519,0.2,0.15384615384615385,0.17857142857142858,0.1686746987951807,0.17857142857142858,0.2,0.1346153846153846,0.3728813559322034,0.17105263157894737
O=C(O)CN1CC(=O)N2c3ccccc3C(c3ccccc3)=CCC2C1=O,0.0,phthalimide,0.265625,Phthalimide,scaffold,0.17391304347826086,0.2153846153846154,0.171875,0.1625,0.18181818181818182,0.19117647058823528,0.2545454545454545,0.22448979591836735,0.1619047619047619,0.17857142857142858,0.1774193548387097,0.19047619047619047,0.16521739130434782,0.20224719101123595,0.21052631578947367,0.20652173913043478,0.19148936170212766,0.2191780821917808,0.2318840579710145,0.2191780821917808,0.265625,0.1686746987951807,0.1553398058252427,0.18518518518518517,0.18181818181818182,0.1827956989247312,0.16161616161616163,0.20408163265306123,0.20253164556962025
c1ccc(-c2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1,0.9127479,flavonoid,0.30434782608695654,Flavone / flavonoid,natural_product,0.2564102564102564,0.16666666666666666,0.18181818181818182,0.1864406779661017,0.25,0.17857142857142858,0.15217391304347827,0.23529411764705882,0.13636363636363635,0.18421052631578946,0.1956521739130435,0.2391304347826087,0.19047619047619047,0.30434782608695654,0.1864406779661017,0.20512820512820512,0.2037037037037037,0.2037037037037037,0.15873015873015872,0.18181818181818182,0.17073170731707318,0.21428571428571427,0.14473684210526316,0.19298245614035087,0.2222222222222222,0.2692307692307692,0.0898876404494382,0.24242424242424243,0.2
COc1ccc(N2c3ccc(OC)cc3Oc3cc4c(cc32)C(C)(C)c2c-4c3c(c4ccc5ccccc5c24)-c2ccccc2C3)cc1,0.6732836,rhodamine,0.26605504587155965,Rhodamine / rosamine,chromophore,0.18292682926829268,0.1917808219178082,0.18072289156626506,0.1743119266055046,0.17525773195876287,0.1485148514851485,0.2345679012345679,0.19480519480519481,0.16666666666666666,0.20202020202020202,0.16470588235294117,0.1797752808988764,0.20512820512820512,0.20238095238095238,0.22093023255813954,0.21052631578947367,0.24468085106382978,0.2125,0.25,0.17346938775510204,0.22772277227722773,0.16853932584269662,0.17094017094017094,0.16981132075471697,0.2235294117647059,0.26605504587155965,0.13953488372093023,0.21052631578947367,0.25274725274725274
CCN(CC)c1ccc(-c2ccc(-c3ccc(-c4nc5ccc(C)cc5s4)s3)s2)c2ccccc12,0.5978329,coumarin,0.32,Coumarin,chromophore,0.2833333333333333,0.24193548387096775,0.24324324324324326,0.22972972972972974,0.15217391304347827,0.2823529411764706,0.13432835820895522,0.18666666666666668,0.11235955056179775,0.18309859154929578,0.140625,0.32,0.21518987341772153,0.15492957746478872,0.20512820512820512,0.17045454545454544,0.2,0.19117647058823528,0.27631578947368424,0.15,0.16666666666666666,0.1896551724137931,0.1348314606741573,0.203125,0.26865671641791045,0.22535211267605634,0.09482758620689655,0.2028985507246377,0.17391304347826086
O=C(O)CN1C(=O)C(=Cc2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)SC1=S,0.0,chalcone,0.29310344827586204,Chalcone,natural_product,0.16901408450704225,0.208955223880597,0.1518987341772152,0.15384615384615385,0.17525773195876287,0.2112676056338028,0.1774193548387097,0.1744186046511628,0.15294117647058825,0.125,0.29310344827586204,0.16216216216216217,0.2191780821917808,0.17105263157894737,0.2033898305084746,0.17721518987341772,0.15853658536585366,0.18840579710144928,0.2608695652173913,0.21052631578947367,0.23636363636363636,0.15,0.15384615384615385,0.2222222222222222,0.1891891891891892,0.21978021978021978,0.10101010101010101,0.24242424242424243,0.17647058823529413
O=C(c1ccccc1O)c1cc2ccccc2oc1=O,0.0176132,coumarin,0.48936170212765956,Coumarin,chromophore,0.2459016393442623,0.23404255319148937,0.23076923076923078,0.24193548387096775,0.43902439024390244,0.16981132075471697,0.16176470588235295,0.225,0.10144927536231885,0.19718309859154928,0.3191489361702128,0.48936170212765956,0.19718309859154928,0.32608695652173914,0.25,0.208955223880597,0.23880597014925373,0.22857142857142856,0.2037037037037037,0.22058823529411764,0.20512820512820512,0.16666666666666666,0.14925373134328357,0.1518987341772152,0.25,0.22641509433962265,0.13402061855670103,0.18867924528301888,0.17647058823529413
COc1ccc(-n2c(C#N)cc3ccccc32)cc1-c1nc2ccccc2n1-c1ncccc1C#N,0.0012034,cyanine,0.2236842105263158,Indolenine / cyanine-like,chromophore,0.21875,0.18055555555555555,0.1728395061728395,0.20618556701030927,0.14736842105263157,0.20454545454545456,0.16346153846153846,0.16901408450704225,0.16153846153846155,0.20930232558139536,0.14814814814814814,0.1686746987951807,0.2236842105263158,0.15853658536585366,0.13253012048192772,0.18,0.21428571428571427,0.18823529411764706,0.1875,0.14736842105263157,0.19791666666666666,0.1506849315068493,0.13636363636363635,0.1875,0.20192307692307693,0.14285714285714285,0.11818181818181818,0.16049382716049382,0.1717171717171717
CCCCCCN(c1ccc(C=Nc2ccc(C=C(C#N)c3ccc(C#N)cc3)cc2)cc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,0.8770376,stilbene,0.2833333333333333,Stilbene,chromophore,0.2375,0.13095238095238096,0.2073170731707317,0.17045454545454544,0.15053763440860216,0.17204301075268819,0.15584415584415584,0.16304347826086957,0.13541666666666666,0.1686746987951807,0.2191780821917808,0.16666666666666666,0.19767441860465115,0.12087912087912088,0.16326530612244897,0.1595744680851064,0.1917808219178082,0.14444444444444443,0.19148936170212766,0.14634146341463414,0.1625,0.1588785046728972,0.15555555555555556,0.1744186046511628,0.17,0.1694915254237288,0.11818181818181818,0.2833333333333333,0.13253012048192772
N#CC1=CC=C(Cc2ccccc2)C2C(=O)N(CCN)C(=O)C2C(C#N)C1,0.0,naphthalimide,0.21212121212121213,"1,8-Naphthalimide",chromophore,0.17333333333333334,0.16666666666666666,0.1388888888888889,0.15053763440860216,0.14444444444444443,0.14285714285714285,0.2033898305084746,0.1728395061728395,0.13636363636363635,0.13978494623655913,0.1267605633802817,0.15730337078651685,0.14285714285714285,0.15476190476190477,0.15584415584415584,0.1590909090909091,0.16494845360824742,0.16216216216216217,0.21212121212121213,0.1643835616438356,0.18309859154929578,0.11904761904761904,0.18055555555555555,0.18947368421052632,0.14102564102564102,0.13978494623655913,0.125,0.16393442622950818,0.1568627450980392
CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(O)cc5)s4)s3)cc2)cc1,0.6349902,stilbene,0.3157894736842105,Stilbene,chromophore,0.1896551724137931,0.1746031746031746,0.22388059701492538,0.19444444444444445,0.20833333333333334,0.2903225806451613,0.2,0.24074074074074073,0.17045454545454544,0.1746031746031746,0.18333333333333332,0.18840579710144928,0.19480519480519481,0.1935483870967742,0.20967741935483872,0.1780821917808219,0.20833333333333334,0.18032786885245902,0.18181818181818182,0.19047619047619047,0.1746031746031746,0.23809523809523808,0.16,0.21875,0.1839080459770115,0.16279069767441862,0.09210526315789473,0.3157894736842105,0.17857142857142858
CN(CCO)c1cccc(C(=O)Nc2ccc(Br)cc2)c1,0.005874,acridine,0.3050847457627119,Acridine,chromophore,0.3050847457627119,0.22580645161290322,0.22413793103448276,0.24242424242424243,0.19736842105263158,0.24050632911392406,0.1686746987951807,0.2,0.19387755102040816,0.17857142857142858,0.22807017543859648,0.21875,0.18811881188118812,0.16417910447761194,0.1774193548387097,0.24719101123595505,0.2,0.2647058823529412,0.25675675675675674,0.24705882352941178,0.2112676056338028,0.18421052631578946,0.1724137931034483,0.22058823529411764,0.2361111111111111,0.2328767123287671,0.1346153846153846,0.20833333333333334,0.2459016393442623
Cc1ccc(N2C(=c3ccc(=c4sc(=C(C#N)C#N)s4)s3)Sc3ccccc32)cc1,0.0479408,phenothiazine,0.34,Phenothiazine,chromophore,0.16666666666666666,0.14864864864864866,0.16923076923076924,0.16883116883116883,0.12121212121212122,0.1702127659574468,0.15151515151515152,0.13636363636363635,0.13157894736842105,0.14492753623188406,0.1774193548387097,0.1282051282051282,0.1643835616438356,0.1232876712328767,0.14492753623188406,0.12987012987012986,0.1188118811881188,0.14432989690721648,0.21794871794871795,0.34,0.21212121212121213,0.15384615384615385,0.10989010989010989,0.13157894736842105,0.19718309859154928,0.125,0.09174311926605505,0.2,0.1724137931034483
COc1ccc(-c2c(C#N)c(=N)[nH]c3cc(Br)ccc23)c(OC)c1,0.5132025,isoquinoline,0.36363636363636365,Isoquinoline,heterocycle,0.19402985074626866,0.2692307692307692,0.1746031746031746,0.19736842105263158,0.2,0.15853658536585366,0.14492753623188406,0.18333333333333332,0.14606741573033707,0.2786885245901639,0.23809523809523808,0.19718309859154928,0.15714285714285714,0.21212121212121213,0.15476190476190477,0.21875,0.36363636363636365,0.2222222222222222,0.16666666666666666,0.2545454545454545,0.24,0.2033898305084746,0.16216216216216217,0.17045454545454544,0.23880597014925373,0.14102564102564102,0.09345794392523364,0.25862068965517243,0.17721518987341772
CC(C)(C)c1ccc(N(CC(=O)O)c2ccc(C=C3SC(=S)N(CC(=O)O)C3=O)cc2)cc1,0.0,naphthalimide,0.22666666666666666,"1,8-Naphthalimide",chromophore,0.1282051282051282,0.19444444444444445,0.12903225806451613,0.16883116883116883,0.1553398058252427,0.16853932584269662,0.14705882352941177,0.1650485436893204,0.13978494623655913,0.17567567567567569,0.21212121212121213,0.14444444444444443,0.15306122448979592,0.14814814814814814,0.175,0.1346153846153846,0.13725490196078433,0.16049382716049382,0.22666666666666666,0.18666666666666668,0.1774193548387097,0.13043478260869565,0.13095238095238096,0.12121212121212122,0.17721518987341772,0.18604651162790697,0.10638297872340426,0.2,0.14736842105263157
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc4c(c3)c3cc(N(c5ccccc5)c5ccccc5)ccc3n4CCCC)cc2)cc1,0.0263024,porphyrin,0.2898550724637681,Porphyrin,chromophore,0.2608695652173913,0.1590909090909091,0.1917808219178082,0.19753086419753085,0.24050632911392406,0.22972972972972974,0.203125,0.21875,0.1875,0.21839080459770116,0.18055555555555555,0.18666666666666668,0.19696969696969696,0.21333333333333335,0.2,0.18292682926829268,0.24050632911392406,0.2465753424657534,0.2191780821917808,0.22105263157894736,0.20253164556962025,0.2898550724637681,0.16666666666666666,0.2361111111111111,0.19047619047619047,0.2054794520547945,0.10619469026548672,0.2631578947368421,0.18840579710144928
N#CC(C#Cc1ccc(C=C(C#N)c2ccccc2)cc1)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,0.0,stilbene,0.23333333333333334,Stilbene,chromophore,0.13846153846153847,0.12,0.1511627906976744,0.1686746987951807,0.1348314606741573,0.19387755102040816,0.125,0.1595744680851064,0.16483516483516483,0.12087912087912088,0.22058823529411764,0.15217391304347827,0.17857142857142858,0.12162162162162163,0.12643678160919541,0.15384615384615385,0.13725490196078433,0.1348314606741573,0.14634146341463414,0.14814814814814814,0.16923076923076924,0.12380952380952381,0.18072289156626506,0.1566265060240964,0.1326530612244898,0.175,0.09345794392523364,0.23333333333333334,0.14285714285714285
N#CC1CC(C=Cc2cc3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3s2)=C(C(=O)O)c2cc(N(c3ccccc3)c3ccccc3)ccc21,0.0,biphenyl,0.21052631578947367,Biphenyl,scaffold,0.15384615384615385,0.17346938775510204,0.14130434782608695,0.16,0.14634146341463414,0.20618556701030927,0.1792452830188679,0.21052631578947367,0.14285714285714285,0.14563106796116504,0.20270270270270271,0.17894736842105263,0.15384615384615385,0.15217391304347827,0.1794871794871795,0.1574074074074074,0.16666666666666666,0.17045454545454544,0.17647058823529413,0.16470588235294117,0.17142857142857143,0.13761467889908258,0.16346153846153846,0.1590909090909091,0.1836734693877551,0.20481927710843373,0.10810810810810811,0.1702127659574468,0.16091954022988506
COc1ccc(NC(C#N)=C(C#N)C#N)cc1C,0.3185372,acridine,0.32075471698113206,Acridine,chromophore,0.32075471698113206,0.2,0.2653061224489796,0.19402985074626866,0.1875,0.1917808219178082,0.1875,0.2553191489361702,0.15384615384615385,0.19298245614035087,0.20689655172413793,0.21311475409836064,0.21052631578947367,0.2033898305084746,0.15384615384615385,0.24528301886792453,0.2,0.20634920634920634,0.19402985074626866,0.1927710843373494,0.21153846153846154,0.16,0.18823529411764706,0.1625,0.2037037037037037,0.19387755102040816,0.1,0.25,0.2692307692307692
CCCCCCCCCCOc1ccc(-c2cc(=O)c3ccc(N(CCCCCC)CCCCCCCC)cc3o2)cc1,0.0765696,flavonoid,0.4375,Flavone / flavonoid,natural_product,0.23943661971830985,0.1694915254237288,0.19696969696969696,0.24,0.33783783783783783,0.24324324324324326,0.17894736842105263,0.27419354838709675,0.2033898305084746,0.1780821917808219,0.1780821917808219,0.2857142857142857,0.18181818181818182,0.4375,0.25,0.18072289156626506,0.2857142857142857,0.2054794520547945,0.16883116883116883,0.17,0.2112676056338028,0.2328767123287671,0.13636363636363635,0.25,0.18085106382978725,0.25842696629213485,0.14457831325301204,0.21739130434782608,0.15384615384615385
C(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccccc1,0.1874207,stilbene,0.4642857142857143,Stilbene,chromophore,0.20588235294117646,0.16666666666666666,0.2,0.1864406779661017,0.14634146341463414,0.2978723404255319,0.17142857142857143,0.1935483870967742,0.19672131147540983,0.14285714285714285,0.3888888888888889,0.140625,0.30612244897959184,0.14285714285714285,0.18181818181818182,0.1724137931034483,0.17073170731707318,0.19230769230769232,0.17307692307692307,0.17142857142857143,0.19444444444444445,0.19642857142857142,0.16071428571428573,0.23529411764705882,0.2222222222222222,0.2708333333333333,0.08235294117647059,0.4642857142857143,0.2222222222222222
c1ccc(N(c2ccccc2)c2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,0.017018,benzimidazole,0.41509433962264153,Benzimidazole,heterocycle,0.2857142857142857,0.19607843137254902,0.2459016393442623,0.41509433962264153,0.14,0.23943661971830985,0.1590909090909091,0.1774193548387097,0.1414141414141414,0.21951219512195122,0.17647058823529413,0.3829787234042553,0.1956521739130435,0.15384615384615385,0.19047619047619047,0.3,0.23255813953488372,0.20689655172413793,0.16393442622950818,0.16666666666666666,0.15217391304347827,0.24,0.2037037037037037,0.19672131147540983,0.2222222222222222,0.24561403508771928,0.0851063829787234,0.19642857142857142,0.18181818181818182
N#Cc1ccc(S(=O)(=O)Nc2ccc(C=Cc3cc(C#N)cc(C#N)n3)cc2)cc1,0.0605728,stilbene,0.3541666666666667,Stilbene,chromophore,0.3050847457627119,0.2028985507246377,0.23943661971830985,0.20238095238095238,0.22988505747126436,0.20987654320987653,0.11702127659574468,0.15625,0.1326530612244898,0.13846153846153847,0.16666666666666666,0.1746031746031746,0.17647058823529413,0.11702127659574468,0.16666666666666666,0.2535211267605634,0.189873417721519,0.1506849315068493,0.22535211267605634,0.1625,0.18181818181818182,0.17567567567567569,0.2692307692307692,0.18604651162790697,0.22580645161290322,0.18292682926829268,0.13402061855670103,0.3541666666666667,0.21052631578947367
COc1ccc(-c2cccc3oc(-c4ccc(N(c5ccc(C)cc5)c5ccc(OC)cc5)cc4)cc23)cc1,0.089576,flavonoid,0.4,Flavone / flavonoid,natural_product,0.19736842105263158,0.24615384615384617,0.2222222222222222,0.1917808219178082,0.25,0.22666666666666666,0.20454545454545456,0.2916666666666667,0.1875,0.2727272727272727,0.2,0.26153846153846155,0.2,0.4,0.21621621621621623,0.18181818181818182,0.24,0.21875,0.23529411764705882,0.2,0.2222222222222222,0.2714285714285714,0.1527777777777778,0.2,0.19402985074626866,0.2,0.10204081632653061,0.20754716981132076,0.2
COc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,0.8409667,chalcone,0.26785714285714285,Chalcone,natural_product,0.14814814814814814,0.2028985507246377,0.21052631578947367,0.17333333333333334,0.17567567567567569,0.22077922077922077,0.18181818181818182,0.17647058823529413,0.22784810126582278,0.21311475409836064,0.26785714285714285,0.16666666666666666,0.2153846153846154,0.2153846153846154,0.14285714285714285,0.16666666666666666,0.17105263157894737,0.16,0.1780821917808219,0.19444444444444445,0.18823529411764706,0.22807017543859648,0.1643835616438356,0.1780821917808219,0.17142857142857143,0.15789473684210525,0.09090909090909091,0.24528301886792453,0.15625
CCN(c1ccc(C=C(c2ccc(C)cc2)c2ccc(N(c3ccc(C)cc3)c3ccc(OC)cc3)cc2)s1)c1ccc(-c2ccc(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc2)s1,0.8874076,stilbene,0.2542372881355932,Stilbene,chromophore,0.16091954022988506,0.18181818181818182,0.203125,0.16666666666666666,0.14942528735632185,0.2289156626506024,0.1836734693877551,0.17391304347826086,0.19318181818181818,0.15942028985507245,0.234375,0.16455696202531644,0.2,0.21052631578947367,0.14942528735632185,0.1590909090909091,0.16279069767441862,0.17333333333333334,0.20512820512820512,0.175,0.2111111111111111,0.2073170731707317,0.17721518987341772,0.175,0.15841584158415842,0.16455696202531644,0.12612612612612611,0.2542372881355932,0.15306122448979592
CCOC(=O)c1ccc(NC(=O)c2ccc3ccccc3c2)cc1,0.0,acridine,0.39622641509433965,Acridine,chromophore,0.39622641509433965,0.22413793103448276,0.3125,0.3181818181818182,0.26153846153846155,0.25675675675675674,0.17857142857142858,0.2413793103448276,0.1875,0.25,0.21818181818181817,0.38181818181818183,0.2236842105263158,0.265625,0.2962962962962963,0.3230769230769231,0.27631578947368424,0.38333333333333336,0.273972602739726,0.273972602739726,0.24242424242424243,0.2891566265060241,0.18269230769230768,0.21951219512195122,0.3333333333333333,0.30158730158730157,0.19791666666666666,0.26,0.2807017543859649
N#CC(C=Cc1nc2ccc(N(c3ccccc3)c3ccc(-c4ccc(N5c6ccccc6Sc6ccccc65)cc4)cc3)cc2o1)=Cc1ccccc1,0.8896283,phenothiazine,0.30303030303030304,Phenothiazine,chromophore,0.18085106382978725,0.14606741573033707,0.18085106382978725,0.18478260869565216,0.15384615384615385,0.20588235294117646,0.15178571428571427,0.18627450980392157,0.12,0.13008130081300814,0.1728395061728395,0.21649484536082475,0.17391304347826086,0.14736842105263157,0.14583333333333334,0.13725490196078433,0.14130434782608695,0.20689655172413793,0.1414141414141414,0.30303030303030304,0.13793103448275862,0.14035087719298245,0.1651376146788991,0.16129032258064516,0.16853932584269662,0.17777777777777778,0.0916030534351145,0.1780821917808219,0.16346153846153846
Cn1c(-c2ccco2)nc2oc(N3CCCCC3)cc(=Nc3ccc(C#N)cc3)c21,0.1924511,benzofuran,0.25301204819277107,Benzofuran,heterocycle,0.17105263157894737,0.18571428571428572,0.1724137931034483,0.20481927710843373,0.25301204819277107,0.17346938775510204,0.12121212121212122,0.17592592592592593,0.11965811965811966,0.12941176470588237,0.10091743119266056,0.16216216216216217,0.15476190476190477,0.15730337078651685,0.13414634146341464,0.18627450980392157,0.17142857142857143,0.15254237288135594,0.1978021978021978,0.13043478260869565,0.21621621621621623,0.13793103448275862,0.189873417721519,0.18181818181818182,0.16494845360824742,0.17647058823529413,0.096,0.18461538461538463,0.18181818181818182
O=C(Cl)C1CC2CCCC2N1,0.0001441,beta_lactam,0.15,β-Lactam,drug_class,0.10909090909090909,0.125,0.06666666666666667,0.14754098360655737,0.12121212121212122,0.09859154929577464,0.15,0.1206896551724138,0.09090909090909091,0.10666666666666667,0.0851063829787234,0.08620689655172414,0.12658227848101267,0.09230769230769231,0.125,0.14285714285714285,0.11267605633802817,0.1267605633802817,0.0967741935483871,0.11428571428571428,0.10869565217391304,0.14516129032258066,0.12121212121212122,0.09090909090909091,0.10869565217391304,0.10975609756097561,0.125,0.09523809523809523,0.12903225806451613
