smiles,epoch,score,source
CC1(C)C=Cc2ccc(Cc3ccc(N=Cc4ccc(N=Cc5ccc(N=[N+]=[N-])cc5)cc4)cc3)cc21,0,0.0782872,epoch_0
c1ccc(-c2ccc(N(c3ccc4c(c3)sc3ccccc34)c3cc4ccccc4c4ccccc34)c3ccccc23)cc1,0,0.1218365,epoch_0
N#CC1=C(C#N)C(=O)C2=C3CCCN3C(c3ccc(OCc4ccc(F)cc4Cl)cc3)C2=N1,0,0.8676048,epoch_0
O=c1nc2c(n(-c3ccccc3)c(=O)c1=Cc1ccc(OCCOc3ccc(Br)cc3Cl)cc1)=NC=CS2,0,0.9473957,epoch_0
CC1=NNC2=C(C1)Nc1nc(Nc3ccc(C)cc3)nn1C2c1ccc(Cl)cc1,0,0.0,epoch_0
N=C(c1ccc(N=C=S)cc1)C(CCCCNC(=O)Nc1ccc([N+](=O)[O-])cc1F)c1c(N)ccc2ccccc12,0,0.0971591,epoch_0
CN(C1=C2N=CC=CC2S1)c1cncc2cc3ncnc(NCCC(NCC=O)NCC4CC4)c3cc12,0,0.9178272,epoch_0
CCCCCCC(Br)c1ccc2sccc2c1,0,6.21e-05,epoch_0
CC(C=C1C=CC=N1)=C(C)N=C1C(Cl)=CC=C1c1ccccc1CC(C)(C)C,0,0.9051885,epoch_0
C=CC=CC=CC(=C)CC1=C(c2ccn(C)n2)C=CCC1,0,0.0054798,epoch_0
CCCC=CC1C=CC(C(=O)N=CNN=Cc2ccc(NC3CCCc4nc5cccnn5c43)c(CN=O)n2)=CC1,0,0.0,epoch_0
CC1(C2=[n+]3c(cnc4ccccc43)=NC2)CCC(NC(C)(C)c2ccc(Cl)cc2Cl)=CN1,0,0.8825243,epoch_0
CC12CCCC1=CCC1C3C(=O)SC(c4ccncc4)CCC3(O)CCC12,0,0.0,epoch_0
CC1=CC2C(=O)C(SCC(=O)Nc3ccc(N=Nc4ccccc4)cc3)=C(C)C(C)=NC2=C1,0,0.9412514,epoch_0
COc1ccc(S(=O)(=O)N=C2C(=Cc3ccc4ccccc4c3)N=C(c3c(Br)cc4ccccc4c3Cl)N2c2ccccc2)cc1,0,0.9128035,epoch_0
C=CCNC(=O)c1[nH]c2c(OCCOS(C)(=O)=O)cc(Cl)cc2c1N=Nc1ccccc1C,0,0.9016215,epoch_0
CCOc1cc2ccccc2cc1C(O)=C1C(=O)C(=O)N(Cc2ccc(OC)c(OC)c2)C1=O,0,0.5470025,epoch_0
COc1ccc(C=Nc2cnccc2C#N)cc1,0,0.0058514,epoch_0
C[N+]1=C2OB(C3=NN(c4ccccc4F)C(=O)C3N(C(=O)c3csc4ccc(F)cc34)O2)c2ccccc21,0,0.0,epoch_0
O=C1Nc2ccc(F)cc2C1(Cc1cc(Cl)ccc1Cl)NS(=O)(=O)c1ccccc1,0,0.0002535,epoch_0
O=S(=O)(Nc1ccccc1)c1cc(S(=O)(=O)N2CCN(c3ccc(C=NN=C4CCN4c4ccccc4)cc3)CC2)ccc1S,0,0.0,epoch_0
O=C(Nc1ccccc1)C1=C(Cc2ccccc2)C(=O)C(c2ccccc2)=C1,0,0.9761689,epoch_0
Cc1ccc(Cl)cc1C(=O)c1c(F)cccc1Cl,0,0.000666,epoch_0
Cc1ccccc1S(=O)(=O)N1CSc2ccc(NC(=O)Nc3ccc(Oc4ccccc4)cc3)cc21,0,0.0033902,epoch_0
C=NC(C=CC(N1C=CC=CC1)N1c2ccc3ccccc3c2N(c2c(C)ccc3ccccc23)c2ccc(C(C)C=CC=CN)nc21)=CC,0,0.6665303,epoch_0
CNc1noc2ncc3c(c12)C(C)(c1ccccc1)C(C)=C3Nc1cccc2ccccc12,0,0.0874692,epoch_0
COc1cc(C=C2SC(=O)N(C)C2=O)ccc1OCc1ccc(F)cc1,0,0.0,epoch_0
Cc1c(Cl)cc2c(N3CCCC3)nc(-c3ccc(N)nc3)nc2c1F,0,0.0084228,epoch_0
Nc1ccc(S(=O)(=O)NC2=CC=C2)cc1,0,0.3801593,epoch_0
c1ccc(CCCCc2nc3cc(NC(c4ccccc4)c4ccccn4)ccc3s2)cc1,0,0.0038541,epoch_0
COc1ccc(C=NN=C2SC(=Cc3ccc(N=Nc4ccccc4)cc3)C(=O)N2P=O)cc1,0,0.0,epoch_0
CCC=CC=CC=CC=CC=CCC=CCCCC,0,0.0106098,epoch_0
O=C1CCCN1c1nc(N2CCOCC2)nn2c(=O)ncc(Br)c12,0,0.926066,epoch_0
Fc1c(F)c(F)c(C=CC=Nc2nc3c(C=S)cc(Br)cc3[nH]2)c(F)c1F,0,0.9318553,epoch_0
Cc1cccc(N(N=Cc2ccc3ccccc3c2)c2cccc3ccccc23)n1,0,0.0,epoch_0
C=C=C1c2ccccc2CCN1C(=O)c1ccncc1C,0,0.0001784,epoch_0
Cc1cncc(-c2c3cccnc3c(-c3cc4c(-c5ccc6ccc7ccccc7c6c5)ccnc4[nH]3)c3sccc23)c1,0,0.8210388,epoch_0
S=C(N=C(Cl)C=Nc1ccccc1)Nc1ccc(Cl)cc1Cl,0,0.9503598,epoch_0
O=C1NC(c2ccc(Cl)cc2Cl)=NC1=Cc1ccc(N(CCCl)CCCl)cc1,0,0.9598559,epoch_0
O=C(CNC1CCOC1=O)NCc1cccs1,0,0.0,epoch_0
N#CC(C#N)=C1CN=C(N)c2ccn3ccnc3c2N1,0,0.0799197,epoch_0
CCCC(C(=O)OC)C1C2CC3CC(C2)C1C3,0,0.0,epoch_0
C=CC=Nc1nc(N=C(C=CC)N=C)nc(N(N)c2nc3ccc(N=Nc4ccccc4)cc3nc2N=Nc2ccc(C)c3ccccc23)n1,0,0.0,epoch_0
C[n+]1cn(CCC[n+]2ccc(-n3cccc3)cc2)nn1,0,0.0025505,epoch_0
Cc1cccc2cc3c(ccn3Cc3cccc4c3C(=O)c3cccnc3C4=O)cc12,0,0.9579581,epoch_0
N=NC(=O)NC(c1ccccc1Cl)C1CC1,0,0.0457343,epoch_0
O=C1C(=Cc2ccc(N3CCN(c4cccc(Cl)c4)CC3)cc2)C=C(c2ccccc2)C1=Cc1c(Nc2ccccc2)ccc2ccccc12,0,0.1731009,epoch_0
Nc1nc(NC2CC2)nc2c1ncn2C=NNc1ccccn1,0,0.0,epoch_0
C1=CC23CCC4C(CC42)C3O1,0,0.0,epoch_0
N#CN=C1C(=NC(=C2C=CC(=[N+]=N)C=C2)c2ccccc2)C(c2ccc3c4ccccc4c(C4=CC=CC4)n3c2)=CC2=C1C=CCC2,0,0.000228,epoch_0
O=C1Nc2cc(Cl)ccc2C(F)(Cl)C12CC2,0,0.0001829,epoch_0
Cc1ccc(-c2ccn3nc(C(F)(F)F)c(C)c3n2)cc1C,0,0.0145919,epoch_0
O=C(NC1=CC=CC2=CC=CC=CC2=C1)C(Cc1ccc(O)cc1)=NO,0,0.9183847,epoch_0
CC=C=C=C=CN=C(CC)N=C=O,0,0.0032542,epoch_0
CNC1C(=O)N2C(C(=O)O)=C(CSc3ccc(N)nn3)SC12,0,0.0,epoch_0
COc1ccc(SC(C)c2cc(F)ccc2SCN2C=CSC2)cc1,0,0.0115324,epoch_0
C=CC=CN=C(c1ccccc1N=C)N1CC(Cn2c(-c3cccc(N=C4NCCS4)c3)nc3cccnc32)C1,0,0.1570579,epoch_0
Cc1nc(C=Cc2ccc(N=Nc3ccccc3Cl)cc2Cl)c(N)o1,0,0.9594476,epoch_0
COc1ccc(N=Nc2ccc(C=Cc3sc(C4C=C(C#N)C=C(C)C4C4=NC(=S)C=C4)nc3-c3ccccc3)cc2)cc1,0,0.679747,epoch_0
CC1=CC(=O)N(c2cc(C(F)(F)F)ccc2C(C)N(c2ccccc2)c2ccc(CS(=O)O)cc2)C1=O,0,0.3830371,epoch_0
NCCCC=CCc1ccccc1Cl,0,1.45e-05,epoch_0
CCOC(=O)c1sc(Nc2cc(C)ccc2Br)nc1C(C)=O,0,0.0,epoch_0
Fc1ccc2c(c1F)C1CNCC1C1c3c[nH]cc3C=CN1C2,0,0.0011588,epoch_0
C=CNc1ncc(NC2(C)CC2)c2c1CCC=C2,0,0.3831291,epoch_0
O=C1C=C(c2ccccc2Br)C(c2ccccc2)N1O,0,0.0008075,epoch_0
O=C1N=C2C=Cc3ccccc3N2C(CCCc2ccc3ncccc3c2)C1=O,0,0.8894353,epoch_0
Cc1cc(I)c(Cl)cc1N=Cc1ccc(N(Cc2ccc(N=Cc3ccc(F)cc3)cc2)C(=O)CN=Cc2ccccc2)cc1,0,0.0079513,epoch_0
CN1CCCC(CNc2ccc3ccc(-c4cc(Cl)cc(Cl)c4)cc3n2)C1,0,0.0122836,epoch_0
CN[CH]C=CC(C)(C)C,0,0.0011816,epoch_0
C=CC=Cc1c(C)nc(N=Nc2ccc(CC=Nc3ccc(N=Nc4ccc(N=Nc5ccc(S(=O)(=O)CSOc6ccc(N=Nc7ccc([N+](=O)[O-])cc7)cc6C)cc5)cc4)cc3)cc2)[nH]c1=O,0,0.822136,epoch_0
Nc1nc(N)c2c(CC(=O)N3CC4(CCCC4)C3)c[nH]c2n1,0,4.63e-05,epoch_0
O=C1CCC(=S)N1NC(=S)NCc1ccccc1,0,0.0,epoch_0
COc1ccc2ccccc2c1C=NN=C1NC(=O)C(c2ccc(N=Nc3ccccc3)cc2)=C1C=O,0,0.0,epoch_0
C[N+](=O)c1ccc(N=Nc2ccc(N=Nc3nc4ccccc4s3)cc2)cc1,0,0.9173011,epoch_0
CC=CCN=C=O,0,1e-07,epoch_0
CCSC=C1Oc2ccccc2C1=O,0,0.4768011,epoch_0
Cc1ccc(N)cc1C(=O)CCCC=O,0,0.0063984,epoch_0
c1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-n5c6ccccc6c6ccccc65)c5ccccc45)cc3)cc2)cc1,0,0.0536539,epoch_0
c1cc2c(cn1)nc(CNC1CC1)n2C1CC1,0,1.03e-05,epoch_0
O=C(NCC1CNC1)c1cncc([N+](=O)[O-])c1,0,0.0027123,epoch_0
CN(CC1CC1)c1nc(-c2ccc(Cl)cc2)nc2ccccc12,0,0.0029691,epoch_0
NS(=O)(=O)c1ccccc1N=NC1=CC(=O)C(=Nc2ccc3sc4ccccc4c(=O)c3c2)C=C1,0,0.4772141,epoch_0
Nc1nnc(N2CC3(CNC3)C2)c2cc(Nc3ncnc4cc(F)ccc34)ccc12,0,0.0659181,epoch_0
CN=C(N=C(C#N)c1ccccc1)Nc1ccc2c(c1)C(C=C(c1ccccc1)c1ccccc1)=C1SC(c3ccc(-c4ccccc4)cc3)=C(c3ccccc3)C=C1O2,0,0.0346131,epoch_0
C=C1Nc2ccc(C3(c4ccccc4Cl)C=NN(C(=O)C(=C)C#N)CC3)cc2N1,0,0.0,epoch_0
Nc1nc(N)c(C=Nc2nc3ccccc3s2)c(NC(=O)c2ccc3ccccc3c2)n1,0,0.1597287,epoch_0
Cc1ccc(N(Cc2cccc(C)c2)c2ccc3cc(C)ccc3c2)cc1,0,0.0268439,epoch_0
C=CC=Cc1cccc(C=C)c1C=NC,0,0.0009806,epoch_0
Cc1ccc(C2N=c3[nH]c(=N)n(N)c3=Nc3cc(C)nn32)cc1,0,0.0389972,epoch_0
Cc1cccc2c(=O)c(-c3ccc(OC(C)C)cc3)coc12,0,0.0004338,epoch_0
CCN(C)S(=O)(=O)c1ccc2c(c1)C=NC2,0,4.34e-05,epoch_0
CCc1ccc(-n2c(Nc3ccc(OCCCN=Nc4ccc([N+](=O)[O-])cc4)cc3)nc3ccccc3c2=O)cc1,0,0.7377033,epoch_0
Cc1nsc2ncnc(SCC3Cc4ccccc4C3=O)c12,0,0.0017234,epoch_0
O=[N+]([O-])c1ccccc1N=Nc1c(NS(=O)(=O)c2ccccc2CN(Cc2cccnc2)Cc2cccc3ccccc23)ccc2c(O)cccc12,0,0.9076058,epoch_0
CCOC(=O)c1c(C#N)oc2cc3c(cc12)C(=O)c1ccccc1C3=O,0,0.0,epoch_0
O=S(=O)(NCCCCc1ccc(N=Nc2ccccc2)cc1)c1ccc(O)c(N=Nc2ccccc2)c1,0,0.9110377,epoch_0
CCN(CC)c1cc(N(C)Cc2ccc(C)s2)nc(NCc2ccccc2)n1,0,0.0001175,epoch_0
O=[N+]([O-])c1ccc(CN2OC3(N=c4ccccc4=N3)c3ccccc32)cc1,0,0.9521019,epoch_0
C=CCOc1ccc(C(=O)Nc2ccccc2C#N)cc1,0,0.0003409,epoch_0
O=Nc1cc(C(F)(F)F)cc(NN=C2C=Cc3ccccc32)c1Oc1ccccc1,0,0.0,epoch_0
CC1=CC=CC(n2cc(C)nn2)N1,0,0.0011857,epoch_0
O=P(CCn1c(C=Cc2ccccc2)nc2ccccc21)(c1ccccc1)c1ccccc1,0,0.0040519,epoch_0
Cc1ccc(-n2ncc3ccc(Cc4ncc(-c5ccc(NSc6ccccc6C(C)C6=CC=CCC6)cc5)c(C=N)n4)cc32)cc1,0,0.0,epoch_0
C=CCOc1ccc(C=NNC(=O)C2CC=CC=N2)cc1,0,0.0,epoch_0
CC(=O)c1cc(S(=O)(=O)Nc2c(Cl)cccc2Cl)sc1NC(=O)c1cc(Cl)c(NCc2ccccc2C(F)(F)Cl)c([N+](=O)[O-])c1,0,0.2246732,epoch_0
Cc1ccnc2c(=O)on(-c3cccc4ccccc34)c12,0,0.0067648,epoch_0
O=C1CC(Cl)=C(c2ccc(N=Nc3ccc(Cl)cc3)cc2)N1c1ccc(Nc2nc(Cl)nc(Cl)c2C=Nn2nn[nH]c2=O)cc1,0,0.7958524,epoch_0
O=C1N=CN(C(=O)NS(=O)(=O)c2cccnc2)C1=O,0,0.1140894,epoch_0
CC(=CC(C)=C1C=C=C=C=C1)c1nnc2c(-c3ccccc3)nc3ccccc3c2n1,0,0.9266315,epoch_0
O=Nc1cccc([N+](=O)[O-])c1C=Cc1ccc2c(c1)-c1ccccc1C2=Cc1ccccc1,0,0.9126922,epoch_0
COc1cc2c(o1)-c1c(c(C=C3C=C(C)C=CC3=O)cc3ccccc13)C21C(=O)Nc2ccccc21,0,0.9481222,epoch_0
O=CNC(=O)c1nnc(-c2ccccc2)n(-c2ccccc2)c1=O,0,0.0432134,epoch_0
CC(=NC(=NC=S)C1NN=C(N=Nc2ncc(C#N)nc2SCCC#N)C1c1cnc(C(F)(F)F)nc1)N1CCCCC1,0,0.0,epoch_0
CON=C(CCl)C(N)=O,0,8.17e-05,epoch_0
Fc1c(F)c(Cl)c(F)c(N=Nc2nc(Cl)nc(-c3ccc(Cl)cc3)c2Br)c1F,0,0.4085233,epoch_0
CCOc1ncccc1-c1ncc2nc(-c3ccc4nccnc4c3)[nH]c2n1,0,0.0061153,epoch_0
C=CCn1c(F)nc2c(=O)n(C)c(=O)n(Cc3ccccc3Cl)c21,0,3.25e-05,epoch_0
Cn1c2ccccc2c2cc(N=Nc3ccc(F)cc3)c(N=Nc3ccccc3[N+](=O)[O-])cc21,0,0.9298885,epoch_0
Cc1cc(N=Nc2ccc(N=Nc3nc4ccccc4o3)cc2)ccc1N=Nc1ccc(N=Nc2ccccc2)cc1,0,0.8521855,epoch_0
O=[N+]([O-])c1ccccc1C(=Cc1ccc(N=CC=Cc2ccccc2)cc1)n1ccc2cc(-c3ccc4ccccc4c3N=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,0,0.4068099,epoch_0
Nc1ccc(-c2nc(N3C=CC=CC3=C=C3C(C=Cc4ccc(NCc5ccccc5)cc4)=Nc4ccccc43)no2)cc1,0,0.9240904,epoch_0
CC(C)Cc1csc2ccccc12,0,6.06e-05,epoch_0
Cc1ccccc1C(=O)N1CCC(CN2C=CCC=C2)C1c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],0,0.5259186,epoch_0
O=C(Nc1ccc(Cl)cc1)c1nc(-c2ccncc2)c2ccccc2n1,0,0.0102418,epoch_0
O=[N+]([O-])c1ccc(C=Cc2ccc(OCCOc3ccc(Cl)cc3N=Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,0,0.8871471,epoch_0
O=S(=O)(c1ccc(-c2ccc(C=NO)o2)cc1)N1CC2(C=CC=N2)C1,0,0.0254227,epoch_0
Cc1ccc(N=Cc2cc(OCCOc3ccc(C=Nc4c(C)cc(Cl)cc4C)cc3)c(Br)cc2Cl)cc1,0,0.0084075,epoch_0
Cc1cccc2cc(C3=C(c4ccccc4)C(=O)C3=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc12,0,0.9323375,epoch_0
[N-]=[N+]=NC1=CC(S(=O)(=O)c2ccc(N=Nc3ccc(N=Nc4ccc(Cl)cc4)c(C=NNc4cccc(C(F)(F)F)c4)c3)cc2)C=CC1=O,0,0.0,epoch_0
Cc1ccc(-c2ccc(-c3ccc(-c4ccccc4-c4cc(C)cc(C#N)c4)s3)c3c2CCC=C3)cc1,0,0.0040593,epoch_0
O=C1c2ccccc2C2=CC([N+](=O)[O-])(S(=O)(=O)c3ccccc3)CC12,0,0.0076201,epoch_0
CC1=[N+]([O-])C(CN2C=NCC2)CCC1,0,0.0001442,epoch_0
CC(COCc1ccccc1)C(COc1ccccc1)c1ccccc1N=O,0,0.8960766,epoch_0
O=C(O)c1c(N=c2cccco2)cnc2ccccc12,0,0.0,epoch_0
CN(C(N)=O)c1ccc(CNC(=O)C2CCN(c3ccnc(-c4ccnc5[nH]ccc45)c3)CC2)cc1,0,0.001682,epoch_0
O=CC1=C(N=Nc2ccc(N=Nc3ccccc3)cc2)C=CCN1Cc1ccccc1,0,0.2641501,epoch_0
O=C(Nc1ccc(F)cc1)N1c2ccccc2C(c2ccccc2C=NC=CC=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc21,0,0.8560207,epoch_0
CS(=O)(=O)N(CC(=O)NCc1ccccc1)c1ccc2c(c1)CCC2,0,3.18e-05,epoch_0
Cc1ccc(-c2cc(C(=O)NN=Cc3ccc(N(C)C)cc3)c3ccccc3n2)cc1,0,0.0,epoch_0
N#CC1(COc2ccc3c(n2)NC(=O)N(c2cc(=O)oc4ccccc24)C3)CC1,0,0.0019556,epoch_0
C=C=S=C1C=CC=CC1(N=C(N)N1C=CCC=C1)S(=O)(=O)O,0,0.6822594,epoch_0
Cc1ccccc1N1C(=O)C(=Cc2ccccc2OCc2ccc(Cl)cc2)C1=Nc1ccccc1,0,0.2498591,epoch_0
Cc1cc(C)c(NC(=O)COc2ccccc2)c(S)c1,0,6.4e-05,epoch_0
[N-]=[N+]=NCCSC1=CCc2sc(N=Nc3cc4ccccc4cc3C=O)c(N=O)c21,0,0.033993,epoch_0
O=NC1=Nc2cccc3c(N4C=CN(C(=O)C5=NN(c6ccccc6)C6C(=O)CCCN56)CC4)ccc1c23,0,0.0,epoch_0
Cc1ccc2ccccc2c1N=Cc1ccc2c(c1)C=Cc1ccccc1N2CC1CC1,0,0.2446745,epoch_0
Cc1ccc(S(=O)(=O)O)cc1C=Nc1ccccc1C=C1C=CC(=Nc2ccc(-c3cc4ccccc4s3)cc2)C=C1,0,0.924908,epoch_0
NS(=O)(=O)c1ccc(N=Nc2nc3ncccc3nc2N=Nc2ccc([N+](=O)[O-])cc2)cc1,0,0.8748311,epoch_0
CCOc1ccc2cc3c(C)c(C(=O)NN=Cc4cc5ccccc5nc4N)c4ccccc4c3nc2c1,0,0.0,epoch_0
O=Cc1cn2c(-c3ccc(Cl)cc3)ncc(Cl)c2n1,0,0.0086949,epoch_0
O=Nc1cc(F)c(NC2CCS(=O)(=O)C2)c(F)c1,0,0.9420457,epoch_0
COc1ccc(C=CC(=O)N2c3ccccc3S(=O)(=O)c3ccccc32)cc1[N+](=O)[O-],0,0.0114421,epoch_0
CCCCCCN(CCCC)c1ccc(C=CC=CC2=C3C(O)=C(c4ccc(N5CCNC5=O)cc4)C3C(=O)N2CCN=[N+]=[N-])cc1,0,0.0123409,epoch_0
CC1(C)C=CCc2c(C3=C=C(N(c4ccccc4)c4ccc5c(c4)c4ccccc4n5-c4ccccc4)C=C4C=CC=CC34)cccc21,0,0.9199717,epoch_0
Cc1ccc(N=NC(C)(C)c2c3cc(O)ccc3nc3cccc(Cl)c23)c(C)c1,0,0.8202607,epoch_0
N#C[n+]1ccc(C(CC[C+]=[N-])c2ccc3c(c2O)COO3)c2ccccc21,0,0.0,epoch_0
C=CS(=O)(=O)c1ccc(S(=O)O)c(C=NS(=O)(=O)c2c(C)c(N=Nc3sc(N=Nc4ccc(N=Nc5nc6c(O)cccc6c6ccccc56)cc4)cc3C#N)cc(C)c2C#N)c1,0,0.0858974,epoch_0
CC(=O)Nc1cncc(NC(=O)N(C(C)C)C2CC2)n1,0,0.0041088,epoch_0
C=CC=Cc1c(N=CC=C)n(C)c2sc(N(C=CC)C(=O)c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc12,0,0.896181,epoch_0
c1ccc(N=Nc2ccccc2N2CCN(c3ncccn3)CC2)cc1,0,0.9346586,epoch_0
C=CC=C(C=C)C1=CC=CC1Nc1cc(C(N)C(=O)N2CCC(F)(F)C2)nc2cnccc12,0,0.0308088,epoch_0
Cc1ccc2ccccc2c1C(c1cccc2ccccc12)N1C=CN(c2nc3ccccc3nc2-c2ccc(OC(F)(F)F)cc2)CC1,0,0.9302686,epoch_0
C=Cn1ccc2ccc(COC(=C)C)cc21,0,8.15e-05,epoch_0
Clc1ccc(N=Nc2ccc(N=Cc3cnccn3)nn2)cc1,0,0.9580545,epoch_0
CC(=Cc1ccnn1C)C=C1C=Nc2ccccc21,0,0.1469225,epoch_0
N#CCNc1nnc2cc(N=O)cnc2n1,0,0.9496149,epoch_0
c1ccc(-c2nc(-c3ccc4ccc5ccccc5c4c3)nc(-c3ccccc3N3CCc4ccccc43)n2)cc1,0,0.0804221,epoch_0
C#CC(C=C)=C(C)CN(C=C)N=C(C)C=CC=C,0,0.0,epoch_0
O=C=Nc1ccc(C=Cc2ccc(N(C=O)C(=O)N(CCC(=O)O)c3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0,0.0,epoch_0
CCCCN(C)c1nnc(CCc2cccc(N=[N+]=[N-])c2)n1Cc1nc(Cl)c(Cl)c(CCC)n1,0,0.0015649,epoch_0
O=C(O)C1=Cc2ccccc2C1C=C=Cc1ccccc1,0,0.0,epoch_0
CCC(Nc1nc(Nc2ccccc2)nc2ccccc12)c1cccnc1,0,0.0067209,epoch_0
CC1C(Nc2ccc(F)cc2)=Nc2ccccc21,0,0.0004515,epoch_0
CS(=O)(=O)N(CCCl)Cc1ccc(C(=O)Nc2cc3nc(N=Nc4ccc(Cl)cc4)nnc3cc2Cl)cc1,0,0.9348325,epoch_0
COC(=O)C(Cn1c(-c2ccccc2)cnc1[N+](=O)[O-])NC=O,0,0.0,epoch_0
C=Cc1ccc(C(=S)Nc2cccc3cncc([N+](=O)[O-])c23)c(OC)c1,0,0.7182982,epoch_0
Cc1c(N=Nc2nc3c(C)c(Cl)ccc3nc2C#N)cccc1N=Nc1c(Cl)cccc1Cl,0,0.942272,epoch_0
Cc1ccc(S(=O)(=O)Nc2cc[n+]([O-])c(Cl)c2Cl)cc1,0,0.0068939,epoch_0
N#Cc1ccc(C(C=O)NC(=O)NN=NCCc2ccccn2)s1,0,0.0,epoch_0
N#Cc1ccc(-c2ncc(-c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)[nH]2)cc1,0,0.9356871,epoch_0
O=Nc1cnc2[nH]cc(OC(C(=O)Nc3cc(Cl)cc(C(F)(F)F)c3)c3ccc(F)cc3)c2c1,0,0.872186,epoch_0
CN(B1Oc2ccccc2C1N=O)C(=O)O,0,0.0,epoch_0
Nc1ccccc1Nc1ccc(C2=CCCC=C2)cc1,0,0.00265,epoch_0
CC=CC1=C(C=CC=C2C=CC(=S)N=C2)C(=O)CC2=C1C(O)=CC2=O,0,0.0021676,epoch_0
Cn1c(C(=O)O)cn1NO,0,0.0,epoch_0
CC(=O)Nc1cc(S(=O)(=O)NC2CC2)ccc1Cl,0,7.39e-05,epoch_0
Cn1c(SCC(=O)NCc2ccc(N=Nc3ccccc3)cc2)nnc1-c1ccccc1,0,0.4255387,epoch_0
Cc1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1N=Nc1ccc(-c2cnc3cccc(N=Nc4ccc(O)cc4)c3c2)cc1,0,0.9088889,epoch_0
CCC(C1CCCC1)N(C)C(=O)Nc1ccccc1Br,0,5.12e-05,epoch_0
COc1cc2c3c(c1)C1c4cc(C=Cc5ccc(N=O)cc5)ccc4C(C)(CCOC(C)=O)C1C2CN3C,0,0.0,epoch_0
C=CC(=O)NCC1=Nc2ccccc21,0,0.0023756,epoch_0
O=[N+]1C(=C(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(Cc4ccccc4)cc3)cc2)C=Cc2ccccc21,0,0.9223736,epoch_0
OC1=NC=CC(=Nc2ccccc2)C1=Cc1ccc(N2C=Cc3ccccc3N=C2)cc1,0,0.9595917,epoch_0
O=CN=C1CCC(=CC=C2CCCC(=CC=C3C=Cc4ccccc43)C2=O)N1CCCOC(=O)c1ccc(N=Nc2ccc(N=Nc3ccc(C(=O)NCCCOC=O)cc3)cc2)cc1,0,0.0,epoch_0
C1=Nc2ccccc2C1=C(Cn1ccnc1)c1ccccc1,0,0.0225959,epoch_0
O=C(CCCN1C=NC2C=CC=CC2=C1)Nc1ccccc1,0,0.0724024,epoch_0
O=C(NC(CCc1ccccc1)C(=O)NC1CC(CCI)=Nc2ccccc21)c1ccncc1,0,0.0005968,epoch_0
O=CNC1=C(C(=O)c2ccc(N=Nc3ccccc3)cc2)N2C=CC=CC2=NC1=CC=Cc1ccc([N+](=O)[O-])cc1,0,0.3079666,epoch_0
CS(=O)(=O)N1CCC(NC(=O)c2cc(Br)ccc2Cl)CC1,0,4.18e-05,epoch_0
C=Nc1ccc2c(c1)C(=O)c1cc(=C)n(-c3cccc(F)c3)c(=O)c1=N2,0,0.7784451,epoch_0
CC1CC(N=[N+]=[N-])C(OC(=O)c2ccccc2)C(C)C1C,0,0.0,epoch_0
N#Cc1ccc(N(C=O)C(=O)c2ccccc2-n2nccn2)cc1,0,0.0001072,epoch_0
Nc1ncc(N=O)c(CC(N)c2ccccc2)n1,0,0.8741085,epoch_0
CCCCC(=O)NCCC1CCCC1,0,1e-07,epoch_0
Cc1ccc(N=Nc2c(-c3cc4c(C#N)ccc(O)c4c(=O)cc3-c3ccncc3)[nH]c3ccccc23)cc1,0,0.9217311,epoch_0
CCCCCCCCCC(N=O)c1ccccc1O,0,0.9569592,epoch_0
Cc1nnc(NC(=O)COc2cccc([N+](=O)[O-])c2)s1,0,0.0002589,epoch_0
Cc1ccc(C=C(C#N)C(=O)c2c(C)cccc2C)cc1,0,0.008345,epoch_0
O=C1C(=O)N(C2=NC(Cc3ccccc3)CN2c2ccccc2)C1C(=O)N1CCN(S(=O)(=O)c2ccc(-c3ccccc3)cc2)CC1,0,0.4566655,epoch_0
C1=CNC(C2C=Cc3c4ccc[nH]c-4c(-c4ccccc4)c32)N=1,0,0.9441747,epoch_0
CCCN=C(N)Nc1ccc(N=Nc2ccc(N=Nc3scc[n+]3C)cc2)cc1,0,0.8325187,epoch_0
CN([O-])c1ccc(NC(=O)Cl)cc1C=C1SC(=S)NC1=O,0,0.0,epoch_0
O=C1C=C2c3ccc(F)cc3CC2N1Cc1ccccc1,0,0.000587,epoch_0
O=C1c2cccc3cccc(c23)C(=O)N1CN1C(=O)CC2c3ccccc3NC2c2ccccc21,0,0.5540874,epoch_0
Cc1c(N=C2C=CC3=C(c4ccccc4)N=C(c4ccccc4)C3=C2)sc2cc(C(F)(F)F)ccc12,0,0.0013362,epoch_0
O=C1CN(c2noc3ccccc23)Cc2ccccc21,0,0.0073239,epoch_0
